"block","plot","observer","visit","sampling_period","Rts_obs","obs_year","dp_march","min_post_sunrise","species","behaviour","sex","height","dist","minutes_to_obs"
"sodersjon","plot_91","jkn","first","first",2017-04-19 08:20:55,"2017",19,179.916666666667,"bofik","Song","Male",NA,35.1787105216472,0.3
"sodersjon","plot_91","jkn","first","first",2017-04-19 08:20:58,"2017",19,179.966666666667,"bofik","Song","Male",NA,42.77951896027,0.35
"sodersjon","plot_91","jkn","first","first",2017-04-19 08:21:37,"2017",19,180.616666666667,"bofik","Alarm call","Male/Female",NA,36.8742164019715,1
"sodersjon","plot_94","jkn","first","first",2017-04-19 07:05:39,"2017",19,104.65,"bofik","Song","Male",NA,42.1831804096027,0.483333333333333
"sodersjon","plot_94","jkn","first","first",2017-04-19 07:08:57,"2017",19,107.95,"blams","Alarm call","Male/Female",NA,29.0742769397137,3.78333333333333
"sodersjon","plot_94","jkn","first","first",2017-04-19 07:05:10,"2017",19,104.166666666667,"taltt","Song","Male",NA,35.3216285359383,0
"sodersjon","plot_95","jkn","first","first",2017-04-19 07:41:57,"2017",19,140.95,"talge","Alarm call","Male/Female",NA,25.1138599891759,0
"sodersjon","plot_95","jkn","first","first",2017-04-19 07:42:28,"2017",19,141.466666666667,"bofik","Song","Male",NA,47.2522244983849,0.516666666666667
"sodersjon","plot_95","jkn","first","first",2017-04-19 07:45:06,"2017",19,144.1,"grona","Song","Male",NA,26.3828650763231,3.15
"sodersjon","plot_98","jkn","first","first",2017-04-19 06:30:46,"2017",19,69.7666666666667,"tofss","Song","Male",NA,34.9737674980639,2.55
"sodersjon","plot_98","jkn","first","first",2017-04-19 06:31:20,"2017",19,70.3333333333333,"kungl","In breeding habitat: bird seen","Female",NA,10.743370496716,3.11666666666667
"sodersjon","plot_98","jkn","first","first",2017-04-19 06:28:34,"2017",19,67.5666666666667,"bofik","Alarm call","Male/Female",NA,33.2679844834534,0.35
"sodersjon","plot_99","jkn","first","first",2017-04-19 05:50:06,"2017",19,29.1,"bofik","Alarm call","Male/Female",NA,17.5653311144653,0.25
"sodersjon","plot_99","jkn","first","first",2017-04-19 05:51:37,"2017",19,30.6166666666667,"bofik","Song","Male",NA,32.3118626094644,1.76666666666667
"sodersjon","plot_99","jkn","first","first",2017-04-19 05:52:22,"2017",19,31.3666666666667,"grona","Song","Male",NA,6.49905216213713,2.51666666666667
"sodersjon","plot_99","jkn","first","first",2017-04-19 05:49:51,"2017",19,28.85,"rodhe","Song","Male",NA,23.684534009301,0
"halqved","plot_1","jkn","third","first",2017-05-19 04:07:23,"2017",49,3.38333333333333,"blams","Song","Male",NA,29.412951218929,0.216666666666667
"halqved","plot_1","jkn","third","first",2017-05-19 04:08:00,"2017",49,4,"talge","Song","Male",NA,46.1189314295972,0.833333333333333
"halqved","plot_1","jkn","third","first",2017-05-19 04:11:11,"2017",49,7.18333333333333,"blams","Alarm call","Male/Female",NA,27.5779639007382,4.01666666666667
"halqved","plot_1","jkn","third","first",2017-05-19 04:12:09,"2017",49,8.15,"kungl","Song","Male",NA,40.5473076492276,4.98333333333333
"soderlejde","plot_19","jkn","third","first",2017-05-19 06:09:02,"2017",49,125.033333333333,"blams","Alarm call","Male/Female",NA,21.6233621844052,4.78333333333333
"soderlejde","plot_19","jkn","third","first",2017-05-19 06:08:07,"2017",49,124.116666666667,"bofik","Alarm call","Male/Female",NA,28.5436068502519,3.86666666666667
"soderlejde","plot_19","jkn","third","first",2017-05-19 06:06:30,"2017",49,122.5,"blams","In breeding habitat: bird seen","Male/Female",8,28.5195206755335,2.25
"ravsta","plot_203","ses","third","first",2017-05-19 07:01:00,"2017",49,177,"bofik","Song","Male",10,43.155355960013,1
"ravsta","plot_203","ses","third","first",2017-05-19 07:01:00,"2017",49,177,"bofik","Song","Male",15,41.8679724480961,1
"ravsta","plot_203","ses","third","first",2017-05-19 07:03:00,"2017",49,179,"grafe","Song","Male",15,41.2382070659519,3
"ravsta","plot_203","ses","third","first",2017-05-19 07:05:00,"2017",49,181,"trapa","Song","Male",16,41.588931820724,5
"ravsta","plot_203","ses","third","first",2017-05-19 07:01:00,"2017",49,177,"bofik","Song","Male",NA,43.7641328396569,1
"hagaberg","plot_204","ses","third","first",2017-05-19 06:20:00,"2017",49,136,"tofss","Song","Male",15,40.2343133372002,5
"hagaberg","plot_204","ses","third","first",2017-05-19 06:18:00,"2017",49,134,"stort","Song","Male",15,4.9448608283695,3
"hagaberg","plot_204","ses","third","first",2017-05-19 06:16:00,"2017",49,132,"koltt","Alarm call","Male/Female",NA,39.423594621001,1
"hagaberg","plot_204","ses","third","first",2017-05-19 06:16:00,"2017",49,132,"talge","Song","Male",NA,27.5001792508443,1
"soderlejde","plot_25","jkn","third","first",2017-05-19 05:31:08,"2017",49,87.1333333333333,"trapa","Song","Male",10,46.0630049247501,1.25
"soderlejde","plot_25","jkn","third","first",2017-05-19 05:31:35,"2017",49,87.5833333333333,"blams","Alarm call","Male/Female",NA,8.93251034161116,1.7
"soderlejde","plot_25","jkn","third","first",2017-05-19 05:29:59,"2017",49,85.9833333333333,"bofik","Song","Male",NA,41.4508951168886,0.1
"soderlejde","plot_29","jkn","third","first",2017-05-19 04:58:47,"2017",49,54.7833333333333,"bofik","Song","Male",NA,47.4133908295702,1.46666666666667
"soderlejde","plot_29","jkn","third","first",2017-05-19 05:00:58,"2017",49,56.9666666666667,"rodhe","Song","Male",NA,41.5372841485011,3.65
"soderlejde","plot_29","jkn","third","first",2017-05-19 04:57:56,"2017",49,53.9333333333333,"blams","Song","Male",NA,23.7870020232406,0.616666666666667
"halqved","plot_33","jkn","third","first",2017-05-19 06:40:24,"2017",49,156.4,"rodhe","Song","Male",NA,18.1734475145447,1.36666666666667
"halqved","plot_33","jkn","third","first",2017-05-19 06:39:15,"2017",49,155.25,"kungl","Alarm call","Male/Female",NA,14.9268356022528,0.216666666666667
"halqved","plot_33","jkn","third","first",2017-05-19 06:41:16,"2017",49,157.266666666667,"rodhe","Song","Male",NA,39.4710190940452,2.23333333333333
"halqved","plot_33","jkn","third","first",2017-05-19 06:42:53,"2017",49,158.883333333333,"bofik","Song","Male",NA,31.0228122692609,3.85
"halqved","plot_33","jkn","third","first",2017-05-19 06:40:06,"2017",49,156.1,"rodhe","Song","Male",NA,43.132249331888,1.06666666666667
"halqved","plot_36","jkn","third","first",2017-05-19 07:14:24,"2017",49,190.4,"blams","Alarm call","Male/Female",NA,22.5849529111504,0.833333333333333
"halqved","plot_36","jkn","third","first",2017-05-19 07:13:59,"2017",49,189.983333333333,"rodhe","Song","Male",NA,25.9760323999739,0.416666666666667
"halqved","plot_36","jkn","third","first",2017-05-19 07:13:40,"2017",49,189.666666666667,"kungl","Song","Male",NA,8.64545047071914,0.1
"halqved","plot_37","jkn","third","first",2017-05-19 09:00:06,"2017",49,296.1,"blams","Alarm call","Male/Female",NA,27.8208002683763,0.166666666666667
"halqved","plot_37","jkn","third","first",2017-05-19 09:04:44,"2017",49,300.733333333333,"talge","Song","Male",NA,25.6922765455706,4.8
"halqved","plot_37","jkn","third","first",2017-05-19 09:00:27,"2017",49,296.45,"rodhe","Song","Male",NA,37.3994173612878,0.516666666666667
"halqved","plot_37","jkn","third","first",2017-05-19 09:00:56,"2017",49,296.933333333333,"rodhe","Song","Male",NA,48.8445501523874,1
"halqved","plot_4","jkn","third","first",2017-05-19 07:51:38,"2017",49,227.633333333333,"rodhe","Song","Male",NA,25.1976889813613,0.183333333333333
"halqved","plot_4","jkn","third","first",2017-05-19 07:55:01,"2017",49,231.016666666667,"rodhe","Alarm call","Male/Female",NA,44.0270261126294,3.56666666666667
"halqved","plot_6","jkn","third","first",2017-05-19 09:39:03,"2017",49,335.05,"bofik","In breeding habitat: bird seen","Male",9,20.5091853769017,3.71666666666667
"halqved","plot_6","jkn","third","first",2017-05-19 09:37:41,"2017",49,333.683333333333,"blams","Song","Male",NA,33.404341792915,2.35
"halqved","plot_6","jkn","third","first",2017-05-19 09:38:40,"2017",49,334.666666666667,"kungl","Song","Male",NA,33.4486638251577,3.33333333333333
"halqved","plot_6","jkn","third","first",2017-05-19 09:37:05,"2017",49,333.083333333333,"bofik","Song","Male",NA,47.7429869198304,1.75
"halqved","plot_6","jkn","third","first",2017-05-19 09:36:33,"2017",49,332.55,"talge","Song","Male",NA,26.5756686162036,1.21666666666667
"halqved","plot_6","jkn","third","first",2017-05-19 09:36:12,"2017",49,332.2,"rodhe","Song","Male",NA,27.2677327953235,0.866666666666667
"halqved","plot_6","jkn","third","first",2017-05-19 09:35:29,"2017",49,331.483333333333,"lovse","Song","Male",NA,47.5660269616108,0.15
"halqved","plot_8","jkn","third","first",2017-05-19 08:26:42,"2017",49,262.7,"talge","Song","Male",NA,38.5584234177884,0.333333333333333
"halqved","plot_8","jkn","third","first",2017-05-19 08:26:28,"2017",49,262.466666666667,"rodhe","Song","Male",NA,36.1135414388664,0.1
"tjaderleksmossen","plot_111","jkn","fifth","first",2017-06-19 03:41:07,"2017",80,15.1166666666667,"trake","Alarm call","Male/Female",NA,45.0879485042949,4.2
"tjaderleksmossen","plot_111","jkn","fifth","first",2017-06-19 03:39:02,"2017",80,13.0333333333333,"rodhe","Song","Male",NA,39.8132717775168,2.11666666666667
"tjaderleksmossen","plot_111","jkn","fifth","first",2017-06-19 03:37:11,"2017",80,11.1833333333333,"notsa","Alarm call","Male/Female",NA,47.8253145530943,0.266666666666667
"tjaderleksmossen","plot_111","jkn","fifth","first",2017-06-19 03:37:46,"2017",80,11.7666666666667,"rodhe","Song","Male",NA,18.6276699189814,0.85
"tjaderleksmossen","plot_111","jkn","fifth","first",2017-06-19 03:37:02,"2017",80,11.0333333333333,"kungl","Song","Male",NA,20.3692388081542,0.116666666666667
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:08:23,"2017",80,102.383333333333,"bofik","Song","Male",NA,27.2375099865498,3.8
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:06:35,"2017",80,100.583333333333,"talge","Alarm call","Male/Female",NA,25.239690359368,2
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:07:11,"2017",80,101.183333333333,"bofik","Song","Male",NA,46.392041140711,2.6
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:07:20,"2017",80,101.333333333333,"bofik","Song","Male",NA,48.2661568578177,2.75
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:08:05,"2017",80,102.083333333333,"blams","Alarm call","Male/Female",NA,24.2392416795528,3.5
"tjaderleksmossen","plot_113","jkn","fifth","first",2017-06-19 05:06:46,"2017",80,100.766666666667,"talge","Alarm call","Male/Female",NA,27.4578522505423,2.18333333333333
"tjaderleksmossen","plot_114","jkn","fifth","first",2017-06-19 05:52:21,"2017",80,146.35,"gardg","Song","Male",NA,30.299888444704,1.05
"tjaderleksmossen","plot_114","jkn","fifth","first",2017-06-19 05:51:29,"2017",80,145.483333333333,"bofik","Alarm call","Male/Female",NA,27.8934575752299,0.183333333333333
"tjaderleksmossen","plot_115","jkn","fifth","first",2017-06-19 06:27:40,"2017",80,181.666666666667,"koltt","Song","Male",NA,46.8690863528799,1.86666666666667
"tjaderleksmossen","plot_115","jkn","fifth","first",2017-06-19 06:28:29,"2017",80,182.483333333333,"talge","Alarm call","Male/Female",NA,25.3178326473759,2.68333333333333
"tjaderleksmossen","plot_115","jkn","fifth","first",2017-06-19 06:28:41,"2017",80,182.683333333333,"notva","Alarm call","Male/Female",NA,12.391719806346,2.88333333333333
"tjaderleksmossen","plot_115","jkn","fifth","first",2017-06-19 06:26:07,"2017",80,180.116666666667,"blams","Alarm call","Male/Female",NA,25.4437041282915,0.316666666666667
"sodersjon","plot_117","jkn","fifth","first",2017-06-19 07:39:15,"2017",80,253.25,"koltt","In breeding habitat: bird seen","Male",NA,31.1698578825136,1.46666666666667
"sodersjon","plot_117","jkn","fifth","first",2017-06-19 07:39:56,"2017",80,253.933333333333,"bofik","Song","Male",NA,49.2182317967732,2.15
"tjaderleksmossen","plot_124","jkn","fifth","first",2017-06-19 04:18:06,"2017",80,52.1,"talge","Alarm call","Male/Female",NA,17.6534635136062,0.716666666666667
"hallsbo","plot_205","ses","fourth","first",2017-06-19 07:05:00,"2017",80,219,"koltt","In breeding habitat: bird seen","Male",0,35.1179643944614,5
"hallsbo","plot_205","ses","fourth","first",2017-06-19 07:04:00,"2017",80,218,"bofik","Song","Male",12,17.7356964732849,4
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:42:00,"2017",80,256,"blams","In breeding habitat: bird seen","Male/Female",20,23.7043833897074,2
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:40:00,"2017",80,254,"bofik","Alarm call","Male",1,37.7497219230841,0
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:40:00,"2017",80,254,"rodhe","Song","Male",2,31.1549471675555,0
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:40:00,"2017",80,254,"gardg","Song","Male",NA,45.4096807746259,0
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:42:00,"2017",80,256,"blams","Alarm call","Male/Female",15,24.4176455834648,2
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:42:00,"2017",80,256,"blams","In breeding habitat: bird seen","Male",2,25.2840665241822,2
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:42:00,"2017",80,256,"talge","Alarm call","Male/Female",10,26.3087944249821,2
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:45:00,"2017",80,259,"bofik","Song","Male",4,22.5068868195474,5
"hallsbo","plot_206","ses","fourth","first",2017-06-19 07:45:00,"2017",80,259,"bofik","Song","Male",10,26.3087944249821,5
"sodersjon","plot_90","jkn","fifth","first",2017-06-19 08:51:50,"2017",80,325.833333333333,"blams","Alarm call","Male/Female",NA,8.40716947857145,0.3
"halsingdal","plot_120","jkn","first","first",2017-04-20 08:32:15,"2017",20,194.25,"tofss","Song","Male",NA,36.4978544883436,0.75
"halsingdal","plot_120","jkn","first","first",2017-04-20 08:31:53,"2017",20,193.883333333333,"talge","Alarm call","Male/Female",NA,24.0042650220405,0.383333333333333
"halsingdal","plot_120","jkn","first","first",2017-04-20 08:32:45,"2017",20,194.75,"talge","Alarm call","Male/Female",NA,4.62277884038772,1.25
"halsingdal","plot_121","jkn","first","first",2017-04-20 09:18:28,"2017",20,240.466666666667,"tofss","Song","Male",NA,28.7326624464496,4.01666666666667
"halsingdal","plot_121","jkn","first","first",2017-04-20 09:14:56,"2017",20,236.933333333333,"bofik","Alarm call","Male/Female",NA,46.0689970723689,0.483333333333333
"halsingdal","plot_121","jkn","first","first",2017-04-20 09:18:45,"2017",20,240.75,"bofik","Song","Male",NA,45.4918165836067,4.3
"halsingdal","plot_61","jkn","first","first",2017-04-20 09:53:22,"2017",20,275.366666666667,"rodhe","Song","Male",NA,30.6176182420654,0
"halsingdal","plot_61","jkn","first","first",2017-04-20 09:53:48,"2017",20,275.8,"bofik","Song","Male",NA,44.619827271677,0.433333333333333
"halsingdal","plot_61","jkn","first","first",2017-04-20 09:57:21,"2017",20,279.35,"taltt","Song","Male",NA,38.5486812126534,3.98333333333333
"halsingdal","plot_61","jkn","first","first",2017-04-20 09:55:57,"2017",20,277.95,"kungl","Song","Male",NA,13.0012435160729,2.58333333333333
"halsingdal","plot_62","jkn","first","first",2017-04-20 10:36:42,"2017",20,318.7,"jarnv","Song","Male",NA,42.5148678933889,4.61666666666667
"halsingdal","plot_62","jkn","first","first",2017-04-20 10:33:43,"2017",20,315.716666666667,"bofik","Song","Male",NA,48.3712201796592,1.63333333333333
"halsingdal","plot_67","jkn","first","first",2017-04-20 07:43:07,"2017",20,145.116666666667,"blams","Alarm call","Male/Female",NA,24.2723811771451,2.71666666666667
"halsingdal","plot_67","jkn","first","first",2017-04-20 07:41:35,"2017",20,143.583333333333,"talge","Song","Male",NA,38.9178901530521,1.18333333333333
"halsingdal","plot_67","jkn","first","first",2017-04-20 07:41:12,"2017",20,143.2,"tofss","Song","Male",NA,14.9894826541738,0.8
"halsingdal","plot_67","jkn","first","first",2017-04-20 07:40:53,"2017",20,142.883333333333,"talge","Alarm call","Male/Female",NA,23.2621704440261,0.483333333333333
"halsingdal","plot_68","jkn","first","first",2017-04-20 06:59:55,"2017",20,101.916666666667,"tofss","Song","Male",NA,14.0580225098909,0.3
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:01:57,"2017",20,103.95,"taltt","Song","Male",NA,28.7390822091533,2.33333333333333
"halsingdal","plot_68","jkn","first","first",2017-04-20 06:59:37,"2017",20,101.616666666667,"bofik","Song","Male",NA,16.5593981795325,0
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:00:13,"2017",20,102.216666666667,"rodhe","Song","Male",NA,19.3803599408627,0.6
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:00:57,"2017",20,102.95,"bofik","Song","Male",NA,11.5502624060426,1.33333333333333
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:01:17,"2017",20,103.283333333333,"talla","In breeding habitat: bird seen","Male/Female",NA,1.39707077913503,1.66666666666667
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:02:09,"2017",20,104.15,"talge","Song","Male",NA,31.853965486955,2.53333333333333
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:03:08,"2017",20,105.133333333333,"talge","In breeding habitat: bird seen","Male/Female",NA,5.78434365220564,3.51666666666667
"halsingdal","plot_68","jkn","first","first",2017-04-20 07:04:00,"2017",20,106,"talge","Song","Male",NA,9.05407475141815,4.38333333333333
"halsingdal","plot_69","jkn","first","first",2017-04-20 06:13:49,"2017",20,55.8166666666667,"tofss","Song","Male",NA,31.7455163640106,1.45
"halsingdal","plot_69","jkn","first","first",2017-04-20 06:14:09,"2017",20,56.15,"svars","Song","Male",NA,39.3334322254748,1.78333333333333
"halsingdal","plot_69","jkn","first","first",2017-04-20 06:13:29,"2017",20,55.4833333333333,"bofik","Song","Male",NA,44.721237731522,1.11666666666667
"tjaderleksmossen","plot_111","jkn","first","first",2018-04-20 05:36:36,"2018",20,18.6,"taltt","Song","Male",NA,27.0433168260886,0.2
"tjaderleksmossen","plot_111","jkn","first","first",2018-04-20 05:36:32,"2018",20,18.5333333333333,"bofik","Song","Male",NA,33.1085586556018,0.133333333333333
"tjaderleksmossen","plot_111","jkn","first","first",2018-04-20 05:36:58,"2018",20,18.9666666666667,"bofik","Song","Male",NA,35.495168046768,0.566666666666667
"tjaderleksmossen","plot_111","jkn","first","first",2018-04-20 05:37:48,"2018",20,19.8,"talge","Song","Male",NA,47.5790432294065,1.4
